accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,required_path,stage,status
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.6058418118045665e-07,1,-0.09195518493652344,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,9.029199645738117e-07,1,0.1819477081298828,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,5.36794914296479e-07,2,-0.06443500518798828,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.9780045477091335e-06,2,-0.2678232192993164,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.0956551932395087e-07,2,-0.008065223693847656,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,7.512458068958949e-07,2,0.1367807388305664,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,9.144309842668008e-08,3,-0.05979156494140625,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,5.008669177186675e-07,3,0.018833160400390625,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.569053094703122e-07,3,-0.04371929168701172,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,2.1239975467324257e-07,3,0.05528736114501953,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.039568360283738e-07,4,-0.059439659118652344,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,7.557446224382147e-08,4,0.014613151550292969,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,6.43334260530537e-07,4,-0.15600872039794922,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.4985669594125284e-08,4,-0.01087188720703125,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,3.054544777114643e-07,5,-0.0802316665649414,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,3.0003775464138016e-08,5,-0.04957866668701172,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.5497403182962444e-07,5,-0.07985210418701172,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,9.274867807107512e-08,5,0.0607757568359375,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.061722170765279e-08,6,-0.033829689025878906,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,7.593172313136165e-09,6,-0.007575035095214844,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,7.129443702069693e-10,6,0.0054531097412109375,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.5335013965086546e-08,6,0.030745506286621094,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.882643457269296e-09,7,-0.015107154846191406,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.5000836128820083e-09,7,-6.866455078125e-05,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.7220607989875134e-09,7,-0.013551712036132812,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.0955886864394415e-08,7,0.018088340759277344,role_matched_replace,8,11,isAncestor,1,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.0450772606418468e-05,0,-0.46184825897216797,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,3.4107597457477823e-06,0,-0.6923017501831055,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,5.320675882103387e-07,0,0.3844127655029297,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.776020508259535e-05,0,-0.8688955307006836,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.3828048395225778e-07,1,-0.1578207015991211,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,3.52906255329799e-08,1,-0.020598411560058594,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,2.2789151898905402e-07,1,-0.11012744903564453,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.3118580000082147e-07,1,-0.0928497314453125,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,3.145886466882075e-07,2,0.2632560729980469,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,1.357084897790628e-07,2,0.09763622283935547,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,4.448401114132139e-08,2,-0.046509742736816406,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,4.730952696263557e-08,2,0.09052371978759766,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,7.054353545754566e-09,3,-0.026111602783203125,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,1.5091131899680477e-07,3,-0.18211746215820312,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,1.2469286048144568e-07,3,-0.1254873275756836,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,7.340594265770051e-08,3,0.08176708221435547,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,2.1815765194332926e-08,4,0.03600788116455078,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,1.4619729427067796e-08,4,0.030445098876953125,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,3.975247864218545e-08,4,0.0542144775390625,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.958102302523912e-08,4,-0.06872844696044922,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,5.689472004632989e-09,5,0.02133464813232422,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,2.916479502346192e-09,5,-0.028383255004882812,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,3.5330955938661646e-09,5,-0.013410568237304688,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,8.081727287390095e-09,5,-0.026061058044433594,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.0792859939101618e-09,6,0.00316619873046875,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,1.706538910184463e-09,6,0.006877899169921875,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,7.250633871080936e-09,6,-0.04046440124511719,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.5890151416897424e-09,6,-0.015707969665527344,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,2.5413804394247563e-10,7,-0.006896018981933594,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,2.204867399768773e-10,7,0.006003379821777344,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,2.96523694487405e-09,7,0.019437789916992188,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.90931723156973e-10,7,-0.008249282836914062,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,8.738809924579982e-07,0,-1.1642942428588867,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,5.290138460622984e-08,0,-0.2648963928222656,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,9.494870312209969e-08,0,0.11951828002929688,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,1.7009676867019152e-07,0,0.05448150634765625,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,1.2989269748686638e-07,1,-0.3914365768432617,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.1532929988788965e-07,1,-0.199462890625,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.4787155439298658e-08,1,-0.22313690185546875,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,5.5873300652820035e-08,1,-0.21941566467285156,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.656369133546832e-07,2,-0.5519304275512695,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,5.364590549561399e-09,2,-0.029517173767089844,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,1.6983437944873003e-07,2,-0.36478710174560547,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,1.4281027915785671e-08,2,-0.11258602142333984,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.6775467176776147e-08,3,0.03939628601074219,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,4.276840570582863e-08,3,-0.31139278411865234,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.027583434482949e-08,3,-0.22426700592041016,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,3.923652514004061e-09,3,-0.06744098663330078,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.1891708001930965e-08,4,-0.13906383514404297,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,4.001705633527308e-09,4,-0.06643390655517578,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.7115873990624095e-08,4,-0.16232967376708984,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,6.334960289677838e-08,4,-0.2788381576538086,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.855723835182289e-08,5,-0.19703388214111328,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,5.507754252676023e-10,5,-0.015722274780273438,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,3.774708545734029e-09,5,-0.05067253112792969,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,5.657035728745541e-09,5,-0.1260204315185547,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,3.765858735960137e-10,6,-0.00182342529296875,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.2091661005797505e-10,6,0.006186485290527344,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,1.0053753385363962e-09,6,0.022945404052734375,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,3.5683385135598655e-09,6,-0.0688629150390625,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,1.7000267860112217e-10,7,0.0031766891479492188,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.2067502552781662e-10,7,0.009154319763183594,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,7.741416396811474e-10,7,0.0189208984375,role_matched_replace,8,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,8.107221560749167e-10,7,-0.027724266052246094,role_matched_replace,8,11,isAncestor,8,s1,
-1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,0.6893486976623535,0,-17.63611602783203,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,9.970190149033442e-07,0,-0.04651165008544922,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,8.33194462757092e-06,0,0.13652610778808594,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,0.0001227895700139925,0,1.4481372833251953,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,1.7816182662500069e-06,1,-0.11694908142089844,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,4.026442184112966e-07,1,0.0293731689453125,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,7.912949513411149e-07,1,-0.07483959197998047,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,3.7043922930024564e-05,1,-0.4869985580444336,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,2.6197376428171992e-06,2,0.1491832733154297,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,1.7246111383428797e-07,2,-0.039337158203125,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,8.241440809797496e-07,2,0.07719802856445312,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,6.956761353649199e-07,2,-0.07322883605957031,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,3.767578164115548e-06,3,0.18425369262695312,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,6.609639058297034e-08,3,-0.014779090881347656,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,9.501917475063237e-08,3,-0.0062427520751953125,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,1.8674336388357915e-07,3,-0.023813247680664062,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,4.1649457216408337e-08,4,0.0025539398193359375,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,1.5548503142781556e-06,4,0.10795211791992188,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,9.561972547089681e-08,4,-0.026248931884765625,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,1.0969870345434174e-07,4,-0.026432037353515625,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,8.988581612356938e-08,5,-0.0305023193359375,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,1.3731278158957139e-07,5,0.028470993041992188,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,1.7980164557229728e-07,5,0.039153099060058594,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,5.262554623186588e-07,5,0.06777381896972656,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,4.120079211133998e-08,6,0.009678840637207031,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,1.4145234672469087e-07,6,-0.03026294708251953,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,1.2190412235213444e-08,6,-0.00833892822265625,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,9.993800631491467e-08,6,0.023258209228515625,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,1.637217792449519e-07,7,-0.033240318298339844,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,5.778292688773945e-08,7,-0.021574974060058594,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,-2.1717710296798032e-08,7,0.00598907470703125,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,5.2521045290632173e-08,7,0.013774871826171875,role_matched_replace,8,11,isAncestor,6,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.2059357434045523e-06,0,-0.11867713928222656,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.1698885828081984e-05,0,-0.026525497436523438,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.606065390864387e-05,0,-0.53448486328125,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,0.4954081177711487,0,-7.219805717468262,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,9.513310942566022e-06,1,0.36586952209472656,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,0.00017303143977187574,1,0.008191108703613281,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.1731151466374286e-06,1,-0.057338714599609375,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,2.3107531887944788e-06,1,0.12195777893066406,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.5369299692101777e-06,2,0.15170955657958984,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.6238045645877719e-06,2,0.13888835906982422,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.907108526211232e-06,2,0.11039352416992188,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.24293102696538e-06,2,0.1835622787475586,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.930487997015007e-06,3,0.15470218658447266,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,3.0434512154897675e-07,3,0.02833271026611328,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,9.856266842689365e-07,3,0.07912826538085938,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.6007561498554423e-07,3,0.03461933135986328,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.435601345496252e-06,4,0.1598663330078125,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.3511529434472322e-07,4,0.03373908996582031,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,9.639870768296532e-07,4,0.08794879913330078,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.568682925309986e-07,4,0.06538200378417969,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.095754098263569e-06,5,0.14188385009765625,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.7786987882573158e-06,5,0.1215219497680664,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.0596386346151121e-07,5,0.007396697998046875,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.5819296095287427e-06,5,0.12173175811767578,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.417502062395215e-07,6,0.03342723846435547,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,7.347198334173299e-07,6,0.08322525024414062,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.0663370630936697e-07,6,0.014005661010742188,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.6176501200534403e-07,6,0.04438209533691406,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.9744802557397634e-06,7,0.1387186050415039,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,5.349556886358187e-07,7,0.04704856872558594,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,6.528425728902221e-07,7,0.07641983032226562,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,7.845192158129066e-07,7,0.09025001525878906,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,4.27103805122897e-06,8,0.2189168930053711,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.7969905456993729e-06,8,0.06788921356201172,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.3863700587535277e-06,8,0.11941146850585938,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.0160183592233807e-06,8,0.09703445434570312,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,7.525468390667811e-07,9,0.05617523193359375,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.4496799849439412e-06,9,0.09842681884765625,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.4687150218815077e-07,9,-0.0022668838500976562,zero,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.0130406735697761e-06,9,0.08643245697021484,zero,12,23,isAncestor,1,s1,
