example_id,final_correct,first_top1_boundary,model_seed,predictive_order,settling_delay,stable_top1_boundary,stage
test:arbitrary:t3:paligned:c1:i8,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i9,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i10,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i11,1,3,11,4,6,9,s2
test:arbitrary:t3:paligned:c1:i12,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i13,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i14,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i15,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c1:i16,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i17,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i18,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i19,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c1:i20,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i21,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i22,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i23,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c1:i24,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i25,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i26,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i27,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c1:i28,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c6:i29,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c11:i30,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:paligned:c12:i31,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i0,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i1,0,3,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i2,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i3,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i4,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i5,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i6,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i7,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i8,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i9,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i10,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i11,1,3,11,4,0,3,s2
test:arbitrary:t3:prandomized:c1:i12,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i13,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i14,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i15,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i16,0,3,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i17,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i18,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i19,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i20,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i21,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i22,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i23,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i24,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i25,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i26,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i27,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c1:i28,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c6:i29,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c11:i30,0,-1,11,4,-1,-1,s2
test:arbitrary:t3:prandomized:c12:i31,1,4,11,4,6,10,s2
test:natural:t0:paligned:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i7,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i24,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i25,1,3,23,4,0,3,s2
test:natural:t0:paligned:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t0:paligned:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i7,1,3,23,4,0,3,s2
test:natural:t0:prandomized:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i24,1,3,23,4,8,11,s2
test:natural:t0:prandomized:c6:i25,1,3,23,4,0,3,s2
test:natural:t0:prandomized:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t0:prandomized:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i7,1,3,23,4,0,3,s2
test:natural:t1:paligned:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i24,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i25,1,3,23,4,0,3,s2
test:natural:t1:paligned:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t1:paligned:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i7,1,3,23,4,0,3,s2
test:natural:t1:prandomized:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i24,0,3,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i25,1,3,23,4,0,3,s2
test:natural:t1:prandomized:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t1:prandomized:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i7,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i24,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i25,1,3,23,4,0,3,s2
test:natural:t2:paligned:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t2:paligned:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i7,1,3,23,4,0,3,s2
test:natural:t2:prandomized:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i24,1,3,23,4,7,10,s2
test:natural:t2:prandomized:c6:i25,1,3,23,4,0,3,s2
test:natural:t2:prandomized:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t2:prandomized:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i7,1,3,23,4,0,3,s2
test:natural:t3:paligned:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i24,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i25,1,3,23,4,0,3,s2
test:natural:t3:paligned:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t3:paligned:c12:i31,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i0,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i1,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i2,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i3,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i4,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i5,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i6,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i7,1,3,23,4,0,3,s2
test:natural:t3:prandomized:c1:i8,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i9,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i10,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i11,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i12,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i13,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i14,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i15,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i16,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i17,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i18,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i19,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i20,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i21,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i22,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i23,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i24,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i25,1,3,23,4,0,3,s2
test:natural:t3:prandomized:c11:i26,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i27,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c1:i28,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c6:i29,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c11:i30,0,-1,23,4,-1,-1,s2
test:natural:t3:prandomized:c12:i31,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i0,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i1,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i2,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i3,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i4,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i5,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i6,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i7,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i8,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i9,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i10,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i11,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i12,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i13,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i14,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i15,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i16,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i17,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i18,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i19,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i20,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i21,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i22,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i23,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i24,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i25,1,3,23,4,0,3,s2
test:arbitrary:t0:paligned:c11:i26,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i27,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c1:i28,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c6:i29,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c11:i30,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:paligned:c12:i31,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i0,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i1,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i2,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i3,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i4,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i5,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i6,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i7,1,4,23,4,0,4,s2
test:arbitrary:t0:prandomized:c1:i8,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i9,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i10,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i11,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i12,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i13,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i14,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i15,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i16,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i17,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i18,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i19,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i20,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i21,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c11:i22,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i23,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i24,0,5,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i25,1,4,23,4,0,4,s2
test:arbitrary:t0:prandomized:c11:i26,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c12:i27,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c1:i28,0,-1,23,4,-1,-1,s2
test:arbitrary:t0:prandomized:c6:i29,0,-1,23,4,-1,-1,s2
